time,queue_length,delay_time,speed
0,0,0,60
4,0,0,53.2111116077677
8,0,0,60.1742965641443
12,0,0,56.3881612209645
16,0.125,0.05,45.8060209660617
20,2.05,0.05,41.0891764158341
24,2.875,0.958333333333333,39.0409030628097
28,6.525,0.966666666666667,36.5926881125556
32,12.675,1.15,35.074005921325
36,16.1,2.15833333333333,35.2373957365362
40,17.775,1.575,30.1564057370999
44,24.075,1.675,26.6560871606824
48,28.725,1.73333333333333,23.0276883928661
52,35.775,8.03333333333333,22.1311623972128
56,39.975,6.79166666666667,24.4643594542389
60,40.075,6.575,27.6113345169908
64,38.625,5.975,30.2240767121829
68,24.1,10.8,28.0309072075025
72,29.15,9.61666666666667,28.2350565096719
76,25.475,10.7833333333333,24.6545940539432
80,30.65,8.69166666666667,20.2818490113215
84,34.825,15.8666666666667,23.9859359133589
88,30.675,14.05,29.8738965153762
92,23.925,12.2416666666667,32.1966532149676
96,26.65,9.9,28.2181734425975
100,35.175,16.5416666666667,26.5453540698892
104,40.025,13.3166666666667,23.2015624510245
108,46.425,18.675,21.754026467624
112,50.75,17.4916666666667,19.116389181336
116,58.025,17.1833333333333,21.3562504043406
120,64.075,14.1166666666667,18.7872843376696
124,72.65,13.175,19.5147014922725
128,75.5,12.2916666666667,20.4378460185595
132,79.1,19.2666666666667,18.9609795255524
136,86.25,17.8333333333333,19.3664937638015
140,86.8,16.725,20.9861974922773
144,80.3,16.1416666666667,21.3364431687807
148,48.6,22.65,21.6381462190439
152,52.45,22.75,23.1484037281915
156,52.65,22.7083333333333,21.5890052760494
160,52.175,21.5833333333333,22.3648279241486
164,53.8,30.2833333333333,24.7867967991743
168,38.575,28.6083333333333,26.2741599024821
172,55.625,36.9416666666667,26.0714964086557
176,61.325,32.525,26.1409020833868
180,60.425,31.0583333333333,23.7710501122747
184,76.35,29.0416666666667,26.7461392416387
188,82.075,28.775,26.646588403831
192,75.15,30.1416666666667,23.9672901798882
196,37.85,30.9166666666667,21.8270152359156
200,39.55,28,19.7729732705001
204,48.375,28,16.2182532087206
208,52.6,33.9083333333333,14.2226435581054
212,52.225,34.7,19.2017758872926
216,47.45,31.9,25.4219760620638
220,27.675,28.6166666666667,32.0122776633017
224,27.525,27.025,31.2683716022026
228,31.325,27.025,26.0547061802721
232,36.775,26.875,19.9623833938976
236,40.925,26.4583333333333,18.7384070365914
240,49.9,22.7666666666667,18.4587983196791
244,57,33.0833333333333,24.9871151500355
248,54.5,32.1833333333333,28.2130894442385
252,50.725,29.8916666666667,29.539121131427
256,41.15,29.0166666666667,30.7168359792832
260,28.6,24.0333333333333,29.9706618043108
264,30.625,25.8166666666667,25.9241613756173
268,30.5,23.6333333333333,26.5863223986242
272,25.425,22.3583333333333,28.7456313802714
276,27.775,19.0833333333333,26.2366608820205
280,29.925,23.4583333333333,27.0417583990763
284,25.325,22.8916666666667,29.4814053963195
288,20.225,20.1333333333333,32.6976842049666
292,18.325,19.7083333333333,29.6588332881665
296,23.4,19.7083333333333,27.2050443532038
300,28.5,17.925,22.0503255338427
304,31.875,17.925,15.5023945977529
308,37.6,21.6833333333333,9.8600612516959
312,40.1,21.3,15.0140013428108
316,37.875,17.0833333333333,18.2028406172677
320,30.925,11.7416666666667,22.812439329595
324,31.3,19.3416666666667,29.8853380642504
328,32.45,16.8166666666667,35.269948737925
332,15.675,15.775,38.5855674647017
336,12.5,12.075,36.5686559532803
340,19.1,19.7333333333333,34.0941083526774
344,18.45,18.9,33.2476514729183
348,21.175,17.2583333333333,29.4484719501782
352,23.825,16.0583333333333,25.4995619785391
356,29.525,21.7583333333333,25.7972196499832
360,23.175,18.8083333333333,24.7975358720595
364,22.55,17.9,27.2566724551501
368,24.075,17.35,27.3787012261961
372,28.1,16.0833333333333,23.5259344138788
376,29.65,15.8833333333333,20.2495012096254
380,36,15.8833333333333,17.1477132374579
384,40.55,23.025,11.6967616315534
388,40.875,21.4333333333333,17.262865880596
392,44.125,20.7916666666667,22.6413555833463
396,45.25,20.4833333333333,24.5142620408876
400,50.2,20.1,24.3106894335375
404,52.7,28.075,21.9900195932143
408,41.025,27.7666666666667,22.5515783870541
412,44.625,23.375,25.6873541945645
416,44.025,22.4333333333333,30.0393284757911
420,41.8,20.2833333333333,32.4045256071576
424,24.125,19.625,27.2673192925547
428,35.65,26.5083333333333,21.5519475279057
432,45.9,21.3583333333333,21.1842107874649
436,45.1,18.5,25.1700540112203
440,31.775,21.1666666666667,28.6486518041077
444,33.025,28.6416666666667,32.6855580431367
448,27.725,26.6833333333333,31.4133170495478
452,22.7,23.9166666666667,26.9817200516485
456,32.05,23.9166666666667,25.3254644931261
460,36.725,22.625,19.2571283817628
464,40.15,22.6083333333333,18.7102872484243
468,42.95,21.3333333333333,18.2713010441794
472,43.825,25.375,16.3799384644266
476,42.9,24.1583333333333,16.0059380074451
480,42.75,23.0166666666667,17.7610161509219
484,45.85,26.3833333333333,22.776346348093
488,41.425,23.225,29.7024418483539
492,34.775,19.95,33.6175543922813
496,23.375,16.9916666666667,35.266195221226
500,22,16.9916666666667,31.9238296074503
